Time,Propellant mass (kg),Chamber pressure (Pa),Throat diameter (m),Nozzle inlet gamma,Nozzle efficiency,Exit static pressure (Pa),Area ratio,Vapour Mass (kg),Liquid Density (kg/m^3),Liquid Mass (kg),Solid Fuel Mass (kg),Solid Fuel Density (kg/m^3),Solid Fuel Outer Diameter (m),Solid Fuel Length (m)
3.8299999999999623,39.814638597817996,2646072.408455001,0.0432,1.2539,0.97,87541.48950229623,4.5,3.073627537298311,810.265694408408,31.047706813239596,5.693304247280087,935,0.112,1.33
3.839999999999962,39.787950610832404,2645855.1279234127,0.0432,1.2539,0.97,87534.30108926781,4.5,3.0780958153010367,810.3287045759574,31.0193549320861,5.690499863445271,935,0.112,1.33
3.849999999999962,39.76126481665,2645637.7406163677,0.0432,1.2539,0.97,87527.10914372739,4.5,3.08255895903298,810.3917080304066,30.991010490897295,5.687695366719726,935,0.112,1.33
3.8599999999999617,39.73458121634787,2645420.246519818,0.0432,1.2539,0.97,87519.91366521022,4.5,3.0870169728078487,810.4547047859065,30.962673486316877,5.684890757223144,935,0.112,1.33
3.8699999999999615,39.70789981100323,2645202.6456200797,0.0432,1.2539,0.97,87512.71465326358,4.5,3.0914698609331026,810.5176948566013,30.934343914994933,5.682086035075195,935,0.112,1.33
3.8799999999999613,39.68122060169345,2644984.9379030354,0.0432,1.2539,0.97,87505.51210742042,4.5,3.095917627709941,810.5806782566284,30.906021773587977,5.679281200395529,935,0.112,1.33
3.889999999999961,39.65454358949602,2644767.1233547935,0.0432,1.2539,0.97,87498.30602722117,4.5,3.100360277433321,810.6436550001167,30.877707058758933,5.676476253303767,935,0.112,1.33
3.899999999999961,39.6278687754886,2644549.2019613143,0.0432,1.2539,0.97,87491.09641220132,4.5,3.104797814391979,810.7066251011884,30.849399767177104,5.67367119391952,935,0.112,1.33
3.9099999999999606,39.60119616074899,2644331.1737083285,0.0432,1.2539,0.97,87483.88326188883,4.5,3.1092302428684278,810.7695885739583,30.821099895518188,5.670866022362375,935,0.112,1.33
3.9199999999999604,39.57452574635511,2644113.0385816,0.0432,1.2539,0.97,87476.66657581268,4.5,3.113657567138997,810.8325454325343,30.792807440464212,5.668060738751894,935,0.112,1.33
3.92999999999996,39.54785753338503,2643894.796566814,0.0432,1.2539,0.97,87469.4463534993,4.5,3.1180797914737965,810.8954956910172,30.764522398703612,5.665255343207618,935,0.112,1.33
3.93999999999996,39.521191522916986,2643676.447649749,0.0432,1.2539,0.97,87462.22259447818,4.5,3.122496920136758,810.9584393635001,30.736244766931154,5.662449835849075,935,0.112,1.33
3.9499999999999598,39.494527716029346,2643457.991815743,0.0432,1.2539,0.97,87454.99529826427,4.5,3.1269089573856483,811.0213764640696,30.707974541847936,5.659644216795763,935,0.112,1.33
3.9599999999999596,39.46786611380063,2643239.4290503636,0.0432,1.2539,0.97,87447.76446438009,4.5,3.1313159074720716,811.0843070068045,30.679711720161393,5.656838486167165,935,0.112,1.33
3.9699999999999593,39.4412067173095,2643020.759339138,0.0432,1.2539,0.97,87440.53009234683,4.5,3.1357177746414777,811.1472310057771,30.651456298585273,5.654032644082744,935,0.112,1.33
3.979999999999959,39.41454952763475,2642801.9826672077,0.0432,1.2539,0.97,87433.2921816729,4.5,3.140114563133178,811.2101484750524,30.623208273839634,5.651226690661939,935,0.112,1.33
3.989999999999959,39.38789454585535,2642583.0990200466,0.0432,1.2539,0.97,87426.05073187775,4.5,3.1445062771803514,811.2730594286882,30.594967642650833,5.648420626024169,935,0.112,1.33
3.9999999999999587,39.36124177305042,2642364.1083825817,0.0432,1.2539,0.97,87418.80574246269,4.5,3.1488929210100736,811.3359638807354,30.56673440175151,5.6456144502888375,935,0.112,1.33
4.009999999999959,39.33459121029921,2642145.010740142,0.0432,1.2539,0.97,87411.55721294235,4.5,3.153274498843288,811.3988618452387,30.538508547880596,5.642808163575321,935,0.112,1.33
4.019999999999959,39.30794285868112,2641925.806077807,0.0432,1.2539,0.97,87404.30514282314,4.5,3.1576510148948813,811.4617533362346,30.51029007778326,5.640001766002982,935,0.112,1.33
4.0299999999999585,39.28129671927573,2641706.4943803917,0.0432,1.2539,0.97,87397.04953160265,4.5,3.1620224733736073,811.5246383677538,30.48207898821096,5.637195257691158,935,0.112,1.33
4.039999999999958,39.254652793162734,2641487.0756329545,0.0432,1.2539,0.97,87389.79037878657,4.5,3.1663888784821843,811.5875169538194,30.45387527592138,5.63438863875917,935,0.112,1.33
4.049999999999958,39.22801108142201,2641267.5498201908,0.0432,1.2539,0.97,87382.52768386857,4.5,3.170750234417234,811.6503891084478,30.425678937678462,5.631581909326314,935,0.112,1.33
4.059999999999958,39.20137158513358,2641047.916926975,0.0432,1.2539,0.97,87375.26144634825,4.5,3.1751065453693634,811.7132548456482,30.39748997025234,5.628775069511877,935,0.112,1.33
4.069999999999958,39.17473430537762,2640828.176937956,0.0432,1.2539,0.97,87367.99166571772,4.5,3.1794578155230937,811.7761141794244,30.36930837041941,5.625968119435114,935,0.112,1.33
4.079999999999957,39.148099243234455,2640608.3298376836,0.0432,1.2539,0.97,87360.71834146586,4.5,3.183804049056956,811.8389671237719,30.34113413496223,5.623161059215267,935,0.112,1.33
4.089999999999957,39.121466399784566,2640388.375610928,0.0432,1.2539,0.97,87353.4414730888,4.5,3.1881452501434246,811.9018136926801,30.312967260669584,5.6203538889715565,935,0.112,1.33
4.099999999999957,39.0948357761086,2640168.3142419565,0.0432,1.2539,0.97,87346.16106006604,4.5,3.1924814229489904,811.9646539001315,30.28480774433643,5.617546608823185,935,0.112,1.33
4.109999999999957,39.06820737328737,2639948.1457151915,0.0432,1.2539,0.97,87338.87710188223,4.5,3.1968125716341156,812.0274877601014,30.256655582763923,5.614739218889333,935,0.112,1.33
4.119999999999957,39.04158119240182,2639727.8700151504,0.0432,1.2539,0.97,87331.58959802514,4.5,3.2011387003533187,812.0903152865598,30.228510772759336,5.611931719289164,935,0.112,1.33
4.129999999999956,39.014957234533064,2639507.487125806,0.0432,1.2539,0.97,87324.29854796453,4.5,3.205459813255093,812.1531364934688,30.20037331113615,5.6091241101418206,935,0.112,1.33
4.139999999999956,38.98833550076239,2639286.9970316174,0.0432,1.2539,0.97,87317.00395118627,4.5,3.209775914481984,812.2159513947843,30.172243194713975,5.606316391566427,935,0.112,1.33
4.149999999999956,38.96171599217122,2639066.3997165747,0.0432,1.2539,0.97,87309.70580716067,4.5,3.2140870081705657,812.2787600044558,30.144120420318565,5.603508563682092,935,0.112,1.33
4.159999999999956,38.93509870984117,2638845.69516468,0.0432,1.2539,0.97,87302.40411535848,4.5,3.2183930984514966,812.341562336426,30.116004984781778,5.600700626607895,935,0.112,1.33
4.1699999999999555,38.90848365485399,2638624.883359982,0.0432,1.2539,0.97,87295.09887525199,4.5,3.222694189449463,812.404358404631,30.08789688494162,5.597892580462906,935,0.112,1.33
4.179999999999955,38.8818708282916,2638403.964286329,0.0432,1.2539,0.97,87287.79008630682,4.5,3.2269902852832466,812.467148223001,30.059796117642183,5.595084425366173,935,0.112,1.33
4.189999999999955,38.85526023123609,2638182.93792772,0.0432,1.2539,0.97,87280.4777479936,4.5,3.2312813900656963,812.5299318054582,30.03170267973367,5.5922761614367245,935,0.112,1.33
4.199999999999955,38.8286518647697,2637961.804267686,0.0432,1.2539,0.97,87273.16185976747,4.5,3.2355675079037667,812.5927091659202,30.00361656807236,5.589467788793573,935,0.112,1.33
4.209999999999955,38.80204572997485,2637740.5632899893,0.0432,1.2539,0.97,87265.84242109126,4.5,3.2398486428985223,812.655480318297,29.97553777952062,5.586659307555706,935,0.112,1.33
4.2199999999999545,38.77544182793412,2637519.214978249,0.0432,1.2539,0.97,87258.519431423,4.5,3.2441247991451228,812.7182452764924,29.947466310946897,5.5838507178421,935,0.112,1.33
4.229999999999954,38.74884015973025,2637297.7593160816,0.0432,1.2539,0.97,87251.1928902207,4.5,3.248395980732866,812.7810040544041,29.919402159225676,5.581042019771708,935,0.112,1.33
4.239999999999954,38.72224072644616,2637076.1962868175,0.0432,1.2539,0.97,87243.86279693282,4.5,3.2526621917451806,812.8437566659227,29.89134532123751,5.578233213463467,935,0.112,1.33
4.249999999999954,38.69564352916491,2636854.5258739493,0.0432,1.2539,0.97,87236.52915101328,4.5,3.2569234362596475,812.9065031249336,29.86329579386897,5.575424299036293,935,0.112,1.33
4.259999999999954,38.66904856896978,2636632.748060858,0.0432,1.2539,0.97,87229.19195191226,4.5,3.2611797183480107,812.9692434453153,29.835253574012675,5.572615276609089,935,0.112,1.33
4.269999999999953,38.64245584694415,2636410.862830658,0.0432,1.2539,0.97,87221.8511990711,4.5,3.2654310420761483,813.03197764094,29.80721865856727,5.569806146300732,935,0.112,1.33
4.279999999999953,38.61586536417163,2636188.870166536,0.0432,1.2539,0.97,87214.50689193358,4.5,3.2696774115041443,813.094705725674,29.7791910444374,5.566996908230087,935,0.112,1.33
4.289999999999953,38.589164988448644,2647083.735203029,0.0432,1.2539,0.97,87574.94778923238,4.5,3.273941248495383,813.157449726948,29.75104039175067,5.564183348202588,935,0.112,1.33
4.299999999999953,38.562572396514,2636397.9904417945,0.0432,1.2539,0.97,87221.42533464995,4.5,3.2781787816644155,813.2201872651115,29.723019968253446,5.561373646596138,935,0.112,1.33
4.3099999999999525,38.535876059584304,2646683.3433170374,0.0432,1.2539,0.97,87561.70140112434,4.5,3.282432543959189,813.2829392153535,29.69488366211194,5.5585598535131755,935,0.112,1.33
4.319999999999952,38.509287943573604,2635954.2610915853,0.0432,1.2539,0.97,87206.74518903901,4.5,3.2866599570104498,813.345683200736,29.66687805010313,5.5557499364600265,935,0.112,1.33
4.329999999999952,38.482596083300365,2646239.541373617,0.0432,1.2539,0.97,87547.0188538717,4.5,3.290903604032966,813.4084402379701,29.63875655220264,5.552935927064762,935,0.112,1.33
4.339999999999952,38.4560124742498,2635507.454768032,0.0432,1.2539,0.97,87191.96324620255,4.5,3.2951209365638903,813.4711880220361,29.61076574164047,5.550125796045439,935,0.112,1.33
4.349999999999952,38.42932509793799,2645795.0151846022,0.0432,1.2539,0.97,87532.31234599807,4.5,3.299354510651675,813.5339477000441,29.58265901636227,5.547311570924047,935,0.112,1.33
4.3599999999999515,38.40274600152422,2635060.085631121,0.0432,1.2539,0.97,87177.16268349784,4.5,3.3035618033937837,813.5966970240577,29.554682971665876,5.544501226464559,935,0.112,1.33
4.369999999999951,38.37606311464536,2645349.9465195746,0.0432,1.2539,0.97,87517.58789108791,4.5,3.3077853435342313,813.6594572577515,29.526590984976888,5.541686786134246,935,0.112,1.33
4.379999999999951,38.34948853627711,2634612.1802446027,0.0432,1.2539,0.97,87162.34437974825,4.5,3.3119826338104446,813.7222061972474,29.49862967371631,5.538876228750353,935,0.112,1.33
4.389999999999951,38.32281014413824,2644904.3516865703,0.0432,1.2539,0.97,87502.84602866908,4.5,3.316196175803203,813.7849652109139,29.470552394613048,5.53606157372199,935,0.112,1.33
4.399999999999951,38.29624008907697,2634163.7532067033,0.0432,1.2539,0.97,87147.50881791503,4.5,3.3203834979689653,813.8477121277422,29.442605787184252,5.5332508039237505,935,0.112,1.33
4.40999999999995,38.26956619684984,2644458.2440974144,0.0432,1.2539,0.97,87488.08720245246,4.5,3.3245870748530173,813.9104684106345,29.414543187293862,5.5304359347029575,935,0.112,1.33
4.41999999999995,38.24300067023148,2633714.816964,0.0432,1.2539,0.97,87132.65640977524,4.5,3.328764460694675,813.9732119118387,29.38661125654127,5.52762495299554,935,0.112,1.33
4.42999999999995,38.21633128297225,2644011.635211643,0.0432,1.2539,0.97,87473.31179156026,4.5,3.332958103118923,814.0359641800965,29.358563309769895,5.524809870083432,935,0.112,1.33
4.43999999999995,38.1897702898255,2633265.3821488414,0.0432,1.2539,0.97,87117.7875070848,4.5,3.337125582198567,814.0987030826556,29.330646030659146,5.52199867696779,935,0.112,1.33
4.4499999999999496,38.16310541249161,2643564.5348163373,0.0432,1.2539,0.97,87458.52011978399,4.5,3.3413093187425496,814.1614502466582,29.302612712887463,5.519183380861597,935,0.112,1.33
4.459999999999949,38.13654895775358,2632815.45783876,0.0432,1.2539,0.97,87102.9024101608,4.5,3.345466918696303,814.2241835472576,29.274710062222212,5.51637197683507,935,0.112,1.33
4.469999999999949,38.10988859521821,2643116.95126573,0.0432,1.2539,0.97,87443.71246351137,4.5,3.3496407761474494,814.2869246836402,29.24669135104207,5.513556468028689,935,0.112,1.33
4.479999999999949,38.08322367659326,2643568.653115065,0.0432,1.2539,0.97,87458.65636775804,4.5,3.3538109198297015,814.3496739798919,29.21867216022454,5.510740596539025,935,0.112,1.33
4.489999999999949,38.0565605896818,2643387.064091053,0.0432,1.2539,0.97,87452.64875678395,4.5,3.3579760814206203,814.4124304671404,29.190659905569223,5.507924602691957,935,0.112,1.33
4.4999999999999485,38.0298997440007,2643164.875296335,0.0432,1.2539,0.97,87445.29796094852,4.5,3.3621361941019394,814.4751931697375,29.16265504793095,5.50510850196781,935,0.112,1.33
4.509999999999948,38.003241167148126,2642939.9503955436,0.0432,1.2539,0.97,87437.85664498962,4.5,3.366291267015864,814.5379611817783,29.134657604649835,5.502292295482425,935,0.112,1.33
4.519999999999948,37.976584862325176,2642714.708129286,0.0432,1.2539,0.97,87430.40482945197,4.5,3.3704413134432016,814.6007336667104,29.10666756544807,5.499475983433904,935,0.112,1.33
4.529999999999948,37.94993083114731,2642489.3056986798,0.0432,1.2539,0.97,87422.94771510785,4.5,3.3745863462732686,814.663509852428,29.07868491891336,5.496659565960686,935,0.112,1.33
4.539999999999948,37.923279075100574,2642263.7559359907,0.0432,1.2539,0.97,87415.48572649423,4.5,3.378726377761737,814.726289026445,29.050709654142523,5.493843043196314,935,0.112,1.33
4.549999999999947,37.89662959563642,2642038.0622673007,0.0432,1.2539,0.97,87408.0189769581,4.5,3.3828614195585267,814.7890705314067,29.022741760804873,5.491026415273021,935,0.112,1.33
4.559999999999947,37.86998239417981,2641812.2273217603,0.0432,1.2539,0.97,87400.54755348114,4.5,3.386991482749753,814.8518537609352,28.994781229108032,5.48820968232202,935,0.112,1.33
4.569999999999947,37.843337472131516,2641586.253494706,0.0432,1.2539,0.97,87393.07153530959,4.5,3.391116577897698,814.9146381557891,28.966828049760217,5.485392844473601,935,0.112,1.33
4.579999999999947,37.81669483087004,2641360.1429967782,0.0432,1.2539,0.97,87385.59099557929,4.5,3.3952367150780667,814.9774232003072,28.938882213934786,5.482575901857191,935,0.112,1.33
4.589999999999947,37.790054471753294,2641133.8978697667,0.0432,1.2539,0.97,87378.10600183991,4.5,3.3993519039145568,815.0402084191187,28.91094371323731,5.4797588546014255,935,0.112,1.33
4.599999999999946,37.76341639612013,2640907.5199996326,0.0432,1.2539,0.97,87370.61661648576,4.5,3.4034621536110308,815.1029933741003,28.883012539674894,5.476941702834204,935,0.112,1.33
4.609999999999946,37.73678060529186,2640681.011128109,0.0432,1.2539,0.97,87363.12289713958,4.5,3.407567472981313,815.1657776615615,28.855088685627805,5.474124446682745,935,0.112,1.33
4.619999999999946,37.71014710057358,2640454.3728632554,0.0432,1.2539,0.97,87355.62489700167,4.5,3.4116678704769505,815.2285609096416,28.827172143822995,5.471307086273635,935,0.112,1.33
4.629999999999946,37.68351588325538,2640227.606689988,0.0432,1.2539,0.97,87348.12266519836,4.5,3.4157633542129595,815.2913427759004,28.799262907309544,5.468489621732879,935,0.112,1.33
4.6399999999999455,37.65688695461357,2640000.7139789145,0.0432,1.2539,0.97,87340.61624707423,4.5,3.4198539319916925,815.3541229450896,28.77136096943593,5.465672053185944,935,0.112,1.33
4.649999999999945,37.63026031591164,2639773.695995266,0.0432,1.2539,0.97,87333.10568448763,4.5,3.423939611325128,815.4169011270944,28.743466323828724,5.462854380757788,935,0.112,1.33
4.659999999999945,37.603635968401356,2639546.55390629,0.0432,1.2539,0.97,87325.59101605523,4.5,3.4280203994554057,815.4796770550271,28.715578964373037,5.460036604572912,935,0.112,1.33
4.669999999999945,37.57701391332359,2639319.2887894115,0.0432,1.2539,0.97,87318.07227742212,4.5,3.4320963033740313,815.5424504834648,28.687698885194173,5.457218724755386,935,0.112,1.33
4.679999999999945,37.55039415190921,2639091.9016382177,0.0432,1.2539,0.97,87310.5495014597,4.5,3.4361673298395985,815.6052211868204,28.659826080640734,5.454400741428878,935,0.112,1.33
4.689999999999944,37.52377668537982,2638864.393369282,0.0432,1.2539,0.97,87303.02271849144,4.5,3.440233485394348,815.6679889578356,28.631960545268786,5.45158265471669,935,0.112,1.33
4.699999999999944,37.497161514948516,2638636.764827798,0.0432,1.2539,0.97,87295.49195647938,4.5,3.444294776379447,815.7307536061872,28.60410227382729,5.448764464741782,935,0.112,1.33
4.709999999999944,37.47054864182052,2638409.0167929255,0.0432,1.2539,0.97,87287.9572412009,4.5,3.448351208949198,815.793514957201,28.57625126124453,5.445946171626791,935,0.112,1.33
4.719999999999944,37.44393806719382,2638181.1499826927,0.0432,1.2539,0.97,87280.41859641092,4.5,3.4524027890842888,815.8562728506574,28.54840750261546,5.4431277754940695,935,0.112,1.33
4.729999999999944,37.41732979225972,2637953.1650591483,0.0432,1.2539,0.97,87272.87604401236,4.5,3.4564495226040037,815.9190271396939,28.52057099319003,5.44030927646569,935,0.112,1.33
4.739999999999943,37.3907238182034,2637725.062631685,0.0432,1.2539,0.97,87265.32960416611,4.5,3.460491415177593,815.981777689785,28.492741728362326,5.437490674663477,935,0.112,1.33
4.749999999999943,37.36412014620433,2637496.843261749,0.0432,1.2539,0.97,87257.7792954468,4.5,3.464528472334816,816.0445243778012,28.464919703660502,5.434671970209013,935,0.112,1.33
4.759999999999943,37.33751877743681,2637268.5074663865,0.0432,1.2539,0.97,87250.22513496017,4.5,3.468560699475802,816.1072670911424,28.437104914737343,5.4318531632236695,935,0.112,1.33
4.769999999999943,37.310919713070334,2637040.0557211144,0.0432,1.2539,0.97,87242.667138438,4.5,3.472588101879996,816.1700057269289,28.409297357361726,5.429034253828615,935,0.112,1.33
4.7799999999999425,37.28432295426997,2636811.4884637073,0.0432,1.2539,0.97,87235.10532036342,4.5,3.4766106847147284,816.2327401912631,28.381497027410415,5.426215242144824,935,0.112,1.33
4.789999999999942,37.25772850219671,2636582.8060966693,0.0432,1.2539,0.97,87227.53969405273,4.5,3.4806284530429608,816.2954703985407,28.353703920860653,5.423396128293102,935,0.112,1.33
4.799999999999942,37.231136358007866,2636354.0089896857,0.0432,1.2539,0.97,87219.97027173641,4.5,3.48464141183052,816.3581962708157,28.325918033783253,5.420576912394092,935,0.112,1.33
4.809999999999942,37.20454652285727,2636125.097482897,0.0432,1.2539,0.97,87212.39706466752,4.5,3.488649565952926,816.420917737215,28.298139362336055,5.417757594568286,935,0.112,1.33
4.819999999999942,37.17795899789563,2635896.0718882666,0.0432,1.2539,0.97,87204.82008316692,4.5,3.4926529202015075,816.4836347333957,28.27036790275809,5.414938174936033,935,0.112,1.33
4.8299999999999415,37.15137378427077,2635666.932492346,0.0432,1.2539,0.97,87197.23933671477,4.5,3.4966514792892873,816.5463472010458,28.242603651363922,5.412118653617555,935,0.112,1.33
4.839999999999941,37.12479088312784,2635437.679557851,0.0432,1.2539,0.97,87189.65483400263,4.5,3.500645247856294,816.609055087419,28.214846604538593,5.409299030732952,935,0.112,1.33
4.849999999999941,37.09821029560959,2635208.3133256254,0.0432,1.2539,0.97,87182.06658299846,4.5,3.5046342304745863,816.6717583449104,28.187096758732796,5.4064793064022085,935,0.112,1.33
4.859999999999941,37.07163202285653,2634978.8340162765,0.0432,1.2539,0.97,87174.47459100075,4.5,3.5086184316528453,816.7344569306587,28.159354110458477,5.403659480745205,935,0.112,1.33
4.869999999999941,37.04505606600713,2634749.241831622,0.0432,1.2539,0.97,87166.87886468634,4.5,3.5125978558406494,816.797150806183,28.13161865628475,5.400839553881725,935,0.112,1.33
4.87999999999994,37.018482426198,2634519.53695628,0.0432,1.2539,0.97,87159.27941016304,4.5,3.516572507432464,816.8598399370458,28.103890392834074,5.398019525931458,935,0.112,1.33
4.88999999999994,36.99191110456405,2634289.719558851,0.0432,1.2539,0.97,87151.67623300878,4.5,3.5205423907713254,816.9225242925411,28.07616931677872,5.395199397014009,935,0.112,1.33
4.89999999999994,36.96534210223866,2634059.7897931715,0.0432,1.2539,0.97,87144.06933831301,4.5,3.524507510152244,816.9852038454063,28.048455424837513,5.392379167248904,935,0.112,1.33
4.90999999999994,36.938775420353764,2633829.747799433,0.0432,1.2539,0.97,87136.45873071377,4.5,3.52846786982537,817.0478785715586,28.0207487137728,5.389558836755592,935,0.112,1.33
4.9199999999999395,36.912211060040015,2633599.593705306,0.0432,1.2539,0.97,87128.84441443483,4.5,3.5324234739989393,817.110548449848,27.993049180387622,5.386738405653454,935,0.112,1.33
4.929999999999939,36.88564902242692,2633369.327626856,0.0432,1.2539,0.97,87121.22639331609,4.5,3.536374326841944,817.1732134618311,27.965356821523162,5.383917874061809,935,0.112,1.33
4.939999999999939,36.85908930864288,2633138.949669235,0.0432,1.2539,0.97,87113.6046708363,4.5,3.540320432486755,817.2358735915623,27.937671634056223,5.3810972420999015,935,0.112,1.33
4.949999999999939,36.83253191981538,2632908.459927645,0.0432,1.2539,0.97,87105.97925014513,4.5,3.5442617950313426,817.2985288253999,27.909993614897104,5.378276509886934,935,0.112,1.33
4.959999999999939,36.805976857071016,2632677.8584883483,0.0432,1.2539,0.97,87098.35013409641,4.5,3.5481984185415314,817.361179151829,27.88232276098744,5.375455677542049,935,0.112,1.33
4.9699999999999385,36.779424121535605,2632447.1454289476,0.0432,1.2539,0.97,87090.71732525754,4.5,3.5521303070529697,817.4238245612959,27.854659069298304,5.372634745184334,935,0.112,1.33
4.979999999999938,36.75287371433426,2632216.3208191856,0.0432,1.2539,0.97,87083.08082593583,4.5,3.556057464572959,817.4864650460557,27.827002536828463,5.369813712932833,935,0.112,1.33
4.989999999999938,36.72632563659145,2631985.3847217043,0.0432,1.2539,0.97,87075.44063820371,4.5,3.5599798950822716,817.549100600033,27.799353160602625,5.366992580906548,935,0.112,1.33
4.999999999999938,36.69977988943109,2631754.3371923235,0.0432,1.2539,0.97,87067.79676390791,4.5,3.563897602536642,817.6117312186915,27.77171093767002,5.3641713492244305,935,0.112,1.33
5.009999999999938,36.67323647397661,2631523.1782809086,0.0432,1.2539,0.97,87060.14920469814,4.5,3.5678105908683158,817.674356898915,27.744075865102893,5.361350018005401,935,0.112,1.33
5.019999999999937,36.646695391350974,2631291.9080312187,0.0432,1.2539,0.97,87052.49796202213,4.5,3.5717188639873854,817.7369776388956,27.716447939995252,5.358528587368335,935,0.112,1.33
5.029999999999937,36.62015664267676,2631060.526482177,0.0432,1.2539,0.97,87044.84303716756,4.5,3.575622425783113,817.7995934380333,27.68882715946157,5.355707057432074,935,0.112,1.33
5.039999999999937,36.59362022907621,2630829.033667539,0.0432,1.2539,0.97,87037.1844312512,4.5,3.5795212801250393,817.862204296842,27.661213520635737,5.352885428315429,935,0.112,1.33
5.049999999999937,36.56708615167126,2630597.429616688,0.0432,1.2539,0.97,87029.52214524517,4.5,3.5834154308641253,817.9248102168609,27.63360702066996,5.350063700137174,935,0.112,1.33
5.0599999999999365,36.54055441158361,2630365.7143548825,0.0432,1.2539,0.97,87021.85617998509,4.5,3.5873048818337274,817.9874112005762,27.606007656733823,5.347241873016058,935,0.112,1.33
5.069999999999936,36.51402500993473,2630133.88790324,0.0432,1.2539,0.97,87014.18653616961,4.5,3.591189636850576,818.0500072513458,27.578415426013354,5.344419947070796,935,0.112,1.33
5.079999999999936,36.48749794784591,2629901.950279786,0.0432,1.2539,0.97,87006.51321439508,4.5,3.5950696997156406,818.1125983733335,27.550830325710187,5.341597922420083,935,0.112,1.33
5.089999999999936,36.460973226438306,2629669.9014989897,0.0432,1.2539,0.97,86998.8362151402,4.5,3.598945074214871,818.175184571442,27.52325235304086,5.338775799182574,935,0.112,1.33
5.099999999999936,36.434450846832945,2629437.741572266,0.0432,1.2539,0.97,86991.15553878258,4.5,3.602815764120006,818.2377658512584,27.495681505236025,5.335953577476914,935,0.112,1.33
5.1099999999999355,36.40793081015077,2629205.4705082383,0.0432,1.2539,0.97,86983.47118560756,4.5,3.606681773189262,818.3003422189992,27.468117779539796,5.333131257421715,935,0.112,1.33
5.119999999999935,36.38141311751267,2628973.0883130482,0.0432,1.2539,0.97,86975.7831558183,4.5,3.610543105167917,818.3629136814609,27.44056117320919,5.330308839135568,935,0.112,1.33
5.129999999999935,36.3548977700395,2628740.5949903093,0.0432,1.2539,0.97,86968.09144953435,4.5,3.614399763788981,818.4254802459743,27.413011683513474,5.327486322737041,935,0.112,1.33
5.139999999999935,36.328384768852075,2628507.9905415378,0.0432,1.2539,0.97,86960.39606680586,4.5,3.6182517527736984,818.4880419203624,27.38546930773369,5.324663708344688,935,0.112,1.33
5.149999999999935,36.30187411507124,2628275.2749661203,0.0432,1.2539,0.97,86952.69700761257,4.5,3.6220990758320397,818.5505987129028,27.357934043162174,5.3218409960770305,935,0.112,1.33
5.159999999999934,36.27536580981787,2628042.4482614743,0.0432,1.2539,0.97,86944.99427186903,4.5,3.6259417366632256,818.6131506322896,27.330405887102064,5.319018186052579,935,0.112,1.33
5.169999999999934,36.24885985421286,2627809.510423346,0.0432,1.2539,0.97,86937.2878594345,4.5,3.6297797389561097,818.6756976876025,27.302884836866923,5.316195278389829,935,0.112,1.33
5.179999999999934,36.22235624937718,2627576.46144584,0.0432,1.2539,0.97,86929.57777011393,4.5,3.633613086389637,818.7382398882747,27.275370889780298,5.313372273207245,935,0.112,1.33
5.189999999999934,36.19585499643187,2627343.3013217105,0.0432,1.2539,0.97,86921.86400366762,4.5,3.637441782633175,818.8007772440669,27.24786404317541,5.3105491706232835,935,0.112,1.33
5.199999999999934,36.16935609649806,2627110.0300419233,0.0432,1.2539,0.97,86914.14655979669,4.5,3.641265831346878,818.8633097650397,27.220364294394802,5.307725970756384,935,0.112,1.33
5.209999999999933,36.14285955069699,2626876.647596474,0.0432,1.2539,0.97,86906.42543817013,4.5,3.645085236182016,818.9258374615295,27.19287164079001,5.304902673724967,935,0.112,1.33
5.219999999999933,36.116365360150006,2626643.15397419,0.0432,1.2539,0.97,86898.70063841836,4.5,3.6489000007812464,818.9883603441275,27.16538607972132,5.302079279647438,935,0.112,1.33
5.229999999999933,36.08987352597856,2626409.549162615,0.0432,1.2539,0.97,86890.97216012925,4.5,3.6527101287789385,819.0508784236597,27.13790760855744,5.299255788642184,935,0.112,1.33
5.239999999999933,36.063384049304275,2626175.833148284,0.0432,1.2539,0.97,86883.24000285732,4.5,3.656515623801372,819.1133917111669,27.110436224675325,5.2964322008275815,935,0.112,1.33
5.2499999999999325,36.03689693124891,2625942.005916792,0.0432,1.2539,0.97,86875.50416612602,4.5,3.6603164894670215,819.1759002178892,27.082971925459894,5.293608516321993,935,0.112,1.33
5.259999999999932,36.01041217293435,2625708.067452911,0.0432,1.2539,0.97,86867.76464943154,4.5,3.6641127293867513,819.2384039552473,27.05551470830384,5.290784735243762,935,0.112,1.33
5.269999999999932,35.98392977548268,2625474.0177405477,0.0432,1.2539,0.97,86860.02145224148,4.5,3.667904347164054,819.3009029348316,27.028064570607402,5.287960857711221,935,0.112,1.33
5.279999999999932,35.95744974001612,2625239.856762762,0.0432,1.2539,0.97,86852.27457399538,4.5,3.6716913463951784,819.3633971683851,27.000621509778256,5.285136883842692,935,0.112,1.33
5.289999999999932,35.93097206765711,2625005.584502186,0.0432,1.2539,0.97,86844.52401411865,4.5,3.675473730669353,819.4258866677935,26.97318552323128,5.28231281375648,935,0.112,1.33
5.299999999999931,35.904496759528236,2624771.2009403147,0.0432,1.2539,0.97,86836.76977199908,4.5,3.679251503568935,819.4883714450729,26.945756608388425,5.279488647570874,935,0.112,1.33
